"CandidateId","CandidateName","TOTAL_VOTES","Party","WriteInVote","LocalityCode","LocalityName","PrecinctId","PrecinctName","DistrictId","DistrictType","DistrictName","OfficeId","OfficeTitle","ElectionId","ElectionType","ElectionDate","ElectionName","NumberOfSeats"
"cs9","Nikki R. Haley","128","Republican","0","810","VIRGINIA BEACH CITY","0088","088 - PRECINCT 88","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","3","Republican","0","810","VIRGINIA BEACH CITY","0088","088 - PRECINCT 88","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","810","VIRGINIA BEACH CITY","0088","088 - PRECINCT 88","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","2","Republican","0","810","VIRGINIA BEACH CITY","0088","088 - PRECINCT 88","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","1","Republican","0","810","VIRGINIA BEACH CITY","0089","089 - PRECINCT 89","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","304","Republican","0","810","VIRGINIA BEACH CITY","0089","089 - PRECINCT 89","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","141","Republican","0","810","VIRGINIA BEACH CITY","0089","089 - PRECINCT 89","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","1","Republican","0","810","VIRGINIA BEACH CITY","0089","089 - PRECINCT 89","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","1","Republican","0","810","VIRGINIA BEACH CITY","0089","089 - PRECINCT 89","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","2","Republican","0","810","VIRGINIA BEACH CITY","0089","089 - PRECINCT 89","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","3","Republican","0","810","VIRGINIA BEACH CITY","0090","090 - PRECINCT 90","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","206","Republican","0","810","VIRGINIA BEACH CITY","0090","090 - PRECINCT 90","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","104","Republican","0","810","VIRGINIA BEACH CITY","0090","090 - PRECINCT 90","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","2","Republican","0","810","VIRGINIA BEACH CITY","0090","090 - PRECINCT 90","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","810","VIRGINIA BEACH CITY","0090","090 - PRECINCT 90","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","810","VIRGINIA BEACH CITY","0090","090 - PRECINCT 90","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","1","Republican","0","810","VIRGINIA BEACH CITY","0091","091 - PRECINCT 91","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","283","Republican","0","810","VIRGINIA BEACH CITY","0091","091 - PRECINCT 91","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","157","Republican","0","810","VIRGINIA BEACH CITY","0091","091 - PRECINCT 91","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","5","Republican","0","810","VIRGINIA BEACH CITY","0091","091 - PRECINCT 91","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","1","Republican","0","810","VIRGINIA BEACH CITY","0091","091 - PRECINCT 91","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","2","Republican","0","810","VIRGINIA BEACH CITY","0091","091 - PRECINCT 91","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","810","VIRGINIA BEACH CITY","0092","092 - PRECINCT 92","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","297","Republican","0","810","VIRGINIA BEACH CITY","0092","092 - PRECINCT 92","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","196","Republican","0","810","VIRGINIA BEACH CITY","0092","092 - PRECINCT 92","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","4","Republican","0","810","VIRGINIA BEACH CITY","0092","092 - PRECINCT 92","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","1","Republican","0","810","VIRGINIA BEACH CITY","0092","092 - PRECINCT 92","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","810","VIRGINIA BEACH CITY","0092","092 - PRECINCT 92","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","2","Republican","0","810","VIRGINIA BEACH CITY","0093","093 - PRECINCT 93","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","67","Republican","0","810","VIRGINIA BEACH CITY","0093","093 - PRECINCT 93","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","24","Republican","0","810","VIRGINIA BEACH CITY","0093","093 - PRECINCT 93","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","3","Republican","0","810","VIRGINIA BEACH CITY","0093","093 - PRECINCT 93","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","810","VIRGINIA BEACH CITY","0093","093 - PRECINCT 93","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","810","VIRGINIA BEACH CITY","0093","093 - PRECINCT 93","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","1","Republican","0","810","VIRGINIA BEACH CITY","0094","094 - PRECINCT 94","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","179","Republican","0","810","VIRGINIA BEACH CITY","0094","094 - PRECINCT 94","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","73","Republican","0","810","VIRGINIA BEACH CITY","0094","094 - PRECINCT 94","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","1","Republican","0","810","VIRGINIA BEACH CITY","0094","094 - PRECINCT 94","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","1","Republican","0","810","VIRGINIA BEACH CITY","0094","094 - PRECINCT 94","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","810","VIRGINIA BEACH CITY","0094","094 - PRECINCT 94","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","2","Republican","0","810","VIRGINIA BEACH CITY","0095","095 - PRECINCT 95","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","211","Republican","0","810","VIRGINIA BEACH CITY","0095","095 - PRECINCT 95","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","56","Republican","0","810","VIRGINIA BEACH CITY","0095","095 - PRECINCT 95","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","1","Republican","0","810","VIRGINIA BEACH CITY","0095","095 - PRECINCT 95","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","810","VIRGINIA BEACH CITY","0095","095 - PRECINCT 95","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","810","VIRGINIA BEACH CITY","0095","095 - PRECINCT 95","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","810","VIRGINIA BEACH CITY","0096","096 - PRECINCT 96","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","131","Republican","0","810","VIRGINIA BEACH CITY","0096","096 - PRECINCT 96","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","42","Republican","0","810","VIRGINIA BEACH CITY","0096","096 - PRECINCT 96","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","2","Republican","0","810","VIRGINIA BEACH CITY","0096","096 - PRECINCT 96","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","1","Republican","0","810","VIRGINIA BEACH CITY","0096","096 - PRECINCT 96","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","810","VIRGINIA BEACH CITY","0096","096 - PRECINCT 96","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","810","VIRGINIA BEACH CITY","0097","097 - PRECINCT 97","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","138","Republican","0","810","VIRGINIA BEACH CITY","0097","097 - PRECINCT 97","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","52","Republican","0","810","VIRGINIA BEACH CITY","0097","097 - PRECINCT 97","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","1","Republican","0","810","VIRGINIA BEACH CITY","0097","097 - PRECINCT 97","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","810","VIRGINIA BEACH CITY","0097","097 - PRECINCT 97","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","810","VIRGINIA BEACH CITY","0097","097 - PRECINCT 97","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","1","Republican","0","810","VIRGINIA BEACH CITY","0098","098 - PRECINCT 98","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","47","Republican","0","810","VIRGINIA BEACH CITY","0098","098 - PRECINCT 98","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","42","Republican","0","810","VIRGINIA BEACH CITY","0098","098 - PRECINCT 98","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","1","Republican","0","810","VIRGINIA BEACH CITY","0098","098 - PRECINCT 98","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","810","VIRGINIA BEACH CITY","0098","098 - PRECINCT 98","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","810","VIRGINIA BEACH CITY","0098","098 - PRECINCT 98","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","810","VIRGINIA BEACH CITY","0099","099 - PRECINCT 99","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","61","Republican","0","810","VIRGINIA BEACH CITY","0099","099 - PRECINCT 99","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","54","Republican","0","810","VIRGINIA BEACH CITY","0099","099 - PRECINCT 99","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","1","Republican","0","810","VIRGINIA BEACH CITY","0099","099 - PRECINCT 99","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","810","VIRGINIA BEACH CITY","0099","099 - PRECINCT 99","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","810","VIRGINIA BEACH CITY","0099","099 - PRECINCT 99","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","1","Republican","0","810","VIRGINIA BEACH CITY","0100","100 - PRECINCT 100","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","197","Republican","0","810","VIRGINIA BEACH CITY","0100","100 - PRECINCT 100","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","146","Republican","0","810","VIRGINIA BEACH CITY","0100","100 - PRECINCT 100","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","3","Republican","0","810","VIRGINIA BEACH CITY","0100","100 - PRECINCT 100","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","810","VIRGINIA BEACH CITY","0100","100 - PRECINCT 100","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","810","VIRGINIA BEACH CITY","0100","100 - PRECINCT 100","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","810","VIRGINIA BEACH CITY","101","101 - PRECINCT 101","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","79","Republican","0","810","VIRGINIA BEACH CITY","101","101 - PRECINCT 101","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","16","Republican","0","810","VIRGINIA BEACH CITY","101","101 - PRECINCT 101","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","0","Republican","0","810","VIRGINIA BEACH CITY","101","101 - PRECINCT 101","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","810","VIRGINIA BEACH CITY","101","101 - PRECINCT 101","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","810","VIRGINIA BEACH CITY","101","101 - PRECINCT 101","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","810","VIRGINIA BEACH CITY","102","102 - PRECINCT 102","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","33","Republican","0","810","VIRGINIA BEACH CITY","102","102 - PRECINCT 102","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","14","Republican","0","810","VIRGINIA BEACH CITY","102","102 - PRECINCT 102","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","3","Republican","0","810","VIRGINIA BEACH CITY","102","102 - PRECINCT 102","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","810","VIRGINIA BEACH CITY","102","102 - PRECINCT 102","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","810","VIRGINIA BEACH CITY","102","102 - PRECINCT 102","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","1","Republican","0","810","VIRGINIA BEACH CITY","103","103 - PRECINCT 103","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","52","Republican","0","810","VIRGINIA BEACH CITY","103","103 - PRECINCT 103","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","27","Republican","0","810","VIRGINIA BEACH CITY","103","103 - PRECINCT 103","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","1","Republican","0","810","VIRGINIA BEACH CITY","103","103 - PRECINCT 103","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","810","VIRGINIA BEACH CITY","103","103 - PRECINCT 103","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","810","VIRGINIA BEACH CITY","103","103 - PRECINCT 103","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","810","VIRGINIA BEACH CITY","104","104 - PRECINCT 104","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","113","Republican","0","810","VIRGINIA BEACH CITY","104","104 - PRECINCT 104","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","33","Republican","0","810","VIRGINIA BEACH CITY","104","104 - PRECINCT 104","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","0","Republican","0","810","VIRGINIA BEACH CITY","104","104 - PRECINCT 104","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","1","Republican","0","810","VIRGINIA BEACH CITY","104","104 - PRECINCT 104","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","810","VIRGINIA BEACH CITY","104","104 - PRECINCT 104","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","810","VIRGINIA BEACH CITY","105","105 - PRECINCT 105","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","125","Republican","0","810","VIRGINIA BEACH CITY","105","105 - PRECINCT 105","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","69","Republican","0","810","VIRGINIA BEACH CITY","105","105 - PRECINCT 105","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","10","Republican","0","810","VIRGINIA BEACH CITY","105","105 - PRECINCT 105","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","810","VIRGINIA BEACH CITY","105","105 - PRECINCT 105","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","810","VIRGINIA BEACH CITY","105","105 - PRECINCT 105","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","810","VIRGINIA BEACH CITY","106","106 - PRECINCT 106","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","81","Republican","0","810","VIRGINIA BEACH CITY","106","106 - PRECINCT 106","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","44","Republican","0","810","VIRGINIA BEACH CITY","106","106 - PRECINCT 106","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","1","Republican","0","810","VIRGINIA BEACH CITY","106","106 - PRECINCT 106","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","810","VIRGINIA BEACH CITY","106","106 - PRECINCT 106","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","810","VIRGINIA BEACH CITY","106","106 - PRECINCT 106","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","1","Republican","0","810","VIRGINIA BEACH CITY","107","107 - PRECINCT 107","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","155","Republican","0","810","VIRGINIA BEACH CITY","107","107 - PRECINCT 107","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","102","Republican","0","810","VIRGINIA BEACH CITY","107","107 - PRECINCT 107","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","4","Republican","0","810","VIRGINIA BEACH CITY","107","107 - PRECINCT 107","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","810","VIRGINIA BEACH CITY","107","107 - PRECINCT 107","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","2","Republican","0","810","VIRGINIA BEACH CITY","107","107 - PRECINCT 107","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","1","Republican","0","810","VIRGINIA BEACH CITY","108","108 - PRECINCT 108","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","113","Republican","0","810","VIRGINIA BEACH CITY","108","108 - PRECINCT 108","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","83","Republican","0","810","VIRGINIA BEACH CITY","108","108 - PRECINCT 108","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","0","Republican","0","810","VIRGINIA BEACH CITY","108","108 - PRECINCT 108","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","810","VIRGINIA BEACH CITY","108","108 - PRECINCT 108","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","810","VIRGINIA BEACH CITY","108","108 - PRECINCT 108","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","810","VIRGINIA BEACH CITY","VIRGINIA BEACH CITY PROVISIONALS","VIRGINIA BEACH CITY PROVISIONALS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","174","Republican","0","810","VIRGINIA BEACH CITY","VIRGINIA BEACH CITY PROVISIONALS","VIRGINIA BEACH CITY PROVISIONALS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","63","Republican","0","810","VIRGINIA BEACH CITY","VIRGINIA BEACH CITY PROVISIONALS","VIRGINIA BEACH CITY PROVISIONALS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","3","Republican","0","810","VIRGINIA BEACH CITY","VIRGINIA BEACH CITY PROVISIONALS","VIRGINIA BEACH CITY PROVISIONALS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","810","VIRGINIA BEACH CITY","VIRGINIA BEACH CITY PROVISIONALS","VIRGINIA BEACH CITY PROVISIONALS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","810","VIRGINIA BEACH CITY","VIRGINIA BEACH CITY PROVISIONALS","VIRGINIA BEACH CITY PROVISIONALS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","1","Republican","0","187","WARREN COUNTY","0101","101 - FORK TOWN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","164","Republican","0","187","WARREN COUNTY","0101","101 - FORK TOWN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","21","Republican","0","187","WARREN COUNTY","0101","101 - FORK TOWN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","2","Republican","0","187","WARREN COUNTY","0101","101 - FORK TOWN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","187","WARREN COUNTY","0101","101 - FORK TOWN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","187","WARREN COUNTY","0101","101 - FORK TOWN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","1","Republican","0","187","WARREN COUNTY","0102","102 - OTTERBURN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","447","Republican","0","187","WARREN COUNTY","0102","102 - OTTERBURN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","89","Republican","0","187","WARREN COUNTY","0102","102 - OTTERBURN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
